index,price,adress,arrondissement,m2,rooms,pricem2,lat,long,tree_dist,tree_num,ilot_dist,wrong_num,ilot_num,aire_dist,aire_num
16036,1085000,7 rue couche 75014,14,71,3,15282,48.827402,2.330921,667,72,246,612,613,331,127
16048,422000,9 rue couche 75014,14,33,2,12788,48.827319,2.33104,681,72,245,612,613,331,127
16049,333334,9 rue couche 75014,14,35,2,9524,48.827319,2.33104,681,72,245,612,613,331,127
15548,745000,5 rue gassendi 75014,14,68,3,10956,48.83583,2.327599,455,72,244,136,137,331,45
9335,1071000,95 av de la republique 75011,11,100,4,10710,48.863845,2.38283,387,98,241,330,331,331,391
17659,319500,111 rue du theatre 75015,15,19,1,16816,48.846323,2.295008,419,20,227,146,147,331,544
17660,319500,111 rue du theatre 75015,15,27,2,11833,48.846323,2.295008,419,20,227,146,147,331,544
17651,471000,112 rue du theatre 75015,15,35,2,13457,48.846263,2.294793,417,20,209,146,147,331,544
17652,360000,112 rue du theatre 75015,15,29,2,12414,48.846263,2.294793,417,20,209,146,147,331,544
17653,420000,112 rue du theatre 75015,15,42,2,10000,48.846263,2.294793,417,20,209,146,147,331,544
18654,325400,5 rue plumet 75015,15,34,1,9571,48.839391,2.308915,676,118,204,57,58,331,262
15021,990350,12 rue brezin 75014,14,41,3,24155,48.831145,2.328352,233,72,201,51,52,331,45
15022,990350,12 rue brezin 75014,14,42,3,23580,48.831145,2.328352,233,72,201,51,52,331,45
18511,670000,64 rue dutot 75015,15,67,3,10000,48.838434,2.308358,642,118,191,152,153,331,262
33030,100000,18 bd de charonne 75020,20,10,1,10000,48.849318,2.399414,893,58,186,322,323,331,428
5153,148000,9 rue bayard 75008,8,20,1,7400,48.865697,2.30774,480,28,175,171,172,331,322
20117,2852115.5,67 bd lannes 75016,16,265,7,10763,48.864285,2.269852,161,25,164,783,784,331,256
20118,2700000,67 bd lannes 75016,16,273,7,9890,48.864285,2.269852,161,25,164,783,784,331,256
18101,253280,143 rue de javel 75015,15,22,1,11513,48.842548,2.289787,536,20,161,416,417,331,163
4563,540000,12 av de villars 75007,7,45,2,12000,48.851982,2.313448,613,34,114,244,245,331,128
20066,1435000,12 rue chalgrin 75016,16,75,3,19133,48.874491,2.28939,116,36,109,787,788,331,53
14315,1158049,7 rue francoise dolto 75013,13,92,4,12587,48.829136,2.382369,558,30,90,849,850,331,307
14316,888000,7 rue francoise dolto 75013,13,82,4,10829,48.829136,2.382369,558,30,90,849,850,331,307
14317,505000,7 rue francoise dolto 75013,13,82,4,6159,48.829136,2.382369,558,30,90,849,850,331,307
1373,930000,10 rue roger verlomme 75003,3,67,3,13881,48.856779,2.366531,370,37,71,626,627,331,549
2813,480000,14 rue des fosses st jacques 75005,5,52,2,9231,48.845588,2.344162,423,39,67,49,50,331,190
26443,623700,10 rue ganneron 75018,18,44,3,14175,48.886203,2.327055,264,18,67,70,71,331,366
26444,623700,10 rue ganneron 75018,18,48,2,12994,48.886203,2.327055,264,18,67,70,71,331,366
26445,759700,10 rue ganneron 75018,18,67,3,11339,48.886203,2.327055,264,18,67,70,71,331,366
26446,786020,10 rue ganneron 75018,18,70,3,11229,48.886203,2.327055,264,18,67,70,71,331,366
26447,576000,10 rue ganneron 75018,18,52,3,11077,48.886203,2.327055,264,18,67,70,71,331,366
26448,694712,10 rue ganneron 75018,18,67,3,10369,48.886203,2.327055,264,18,67,70,71,331,366
26449,173000,10 rue ganneron 75018,18,20,1,8650,48.886203,2.327055,264,18,67,70,71,331,366
26607,440200,32 av de clichy 75018,18,28,2,15721,48.885478,2.326693,293,18,63,70,71,331,105
11117,380000,21 rue titon 75011,11,30,2,12667,48.852114,2.386261,859,58,48,737,738,331,410
23348,748660,11 rue bridaine 75017,17,54,3,13864,48.885728,2.320054,298,82,372,193,194,330,368
23349,195000,11 rue bridaine 75017,17,16,1,12188,48.885728,2.320054,298,82,372,193,194,330,368
19000,496000,180 rue de vaugirard 75015,15,54,2,9185,48.842164,2.309778,799,118,360,344,345,330,507
23488,719000,34 rue sauffroy 75017,17,65,3,11062,48.892109,2.321581,317,106,354,770,771,330,27
3753,1837000,18 rue littre 75006,6,114,4,16114,48.844898,2.324137,722,12,329,215,216,330,497
7020,1080000,47 rue de paradis 75010,10,81,3,13333,48.875474,2.349648,297,43,316,900,901,330,24
7021,930000,47 rue de paradis 75010,10,85,3,10941,48.875474,2.349648,297,43,316,900,901,330,24
7022,1070000,47 rue de paradis 75010,10,100,4,10700,48.875474,2.349648,297,43,316,900,901,330,24
5595,660000,13 rue de naples 75008,8,46,3,14348,48.879707,2.319967,869,82,290,404,405,330,554
5596,367000,13 rue de naples 75008,8,32,2,11469,48.879707,2.319967,869,82,290,404,405,330,554
5597,660000,13 rue de naples 75008,8,60,3,11000,48.879707,2.319967,869,82,290,404,405,330,554
30859,320000,20 rue de nantes 75019,19,35,1,9143,48.891986,2.381945,1088,117,288,763,764,330,545
30860,696000,20 rue de nantes 75019,19,85,4,8188,48.891986,2.381945,1088,117,288,763,764,330,545
26679,278000,23 rue custine 75018,18,27,2,10296,48.88859,2.346929,306,51,286,38,39,330,479
26680,195000,23 rue custine 75018,18,27,2,7222,48.88859,2.346929,306,51,286,38,39,330,479
26681,278000,23 rue custine 75018,18,43,3,6465,48.88859,2.346929,306,51,286,38,39,330,479
5589,510925,17 rue de naples 75008,8,32,2,15966,48.87966,2.319647,852,103,270,404,405,330,554
5590,207500,17 rue de naples 75008,8,17,1,12206,48.87966,2.319647,852,103,270,404,405,330,554
14642,880000,2 rue des wallons 75013,13,43,2,20465,48.839146,2.360824,881,56,266,719,720,330,207
14643,495000,2 rue des wallons 75013,13,49,3,10102,48.839146,2.360824,881,56,266,719,720,330,207
11618,590000,89 av du gal michel bizot 75012,12,61,3,9672,48.837918,2.403718,262,93,265,363,364,330,387
11619,460000,89 av du gal michel bizot 75012,12,70,2,6571,48.837918,2.403718,262,93,265,363,364,330,387
18711,333000,32 rue de dantzig 75015,15,28,2,11893,48.833653,2.298728,692,118,235,534,535,330,534
18712,506580,32 rue de dantzig 75015,15,52,3,9742,48.833653,2.298728,692,118,235,534,535,330,534
18713,468580,32 rue de dantzig 75015,15,50,3,9372,48.833653,2.298728,692,118,235,534,535,330,534
31760,251850,4 rue de terre neuve 75020,20,22,2,11448,48.854009,2.397044,343,58,230,20,21,330,263
24594,753100,16 rue du debarcadere 75017,17,56,3,13448,48.878012,2.28609,544,96,165,875,876,330,152
24595,202250,16 rue du debarcadere 75017,17,19,1,10645,48.878012,2.28609,544,96,165,875,876,330,152
4385,1500000,204 bd saint germain 75007,7,70,3,21429,48.855033,2.329,524,12,164,253,254,330,524
4386,1500000,204 bd saint germain 75007,7,104,4,14423,48.855033,2.329,524,12,164,253,254,330,524
4387,781000,204 bd saint germain 75007,7,70,3,11157,48.855033,2.329,524,12,164,253,254,330,524
4727,347920,39 av duquesne 75007,7,24,2,14497,48.851397,2.310965,741,34,141,762,763,330,128
4728,320000,39 av duquesne 75007,7,30,2,10667,48.851397,2.310965,741,34,141,762,763,330,128
4729,325000,39 av duquesne 75007,7,35,2,9286,48.851397,2.310965,741,34,141,762,763,330,128
25447,495000,12 vla laugier 75017,17,36,1,13750,48.882546,2.295427,1032,13,132,226,227,330,129
25448,731780,12 vla laugier 75017,17,54,2,13551,48.882546,2.295427,1032,13,132,226,227,330,129
25449,169000,12 vla compoint 75017,17,16,1,10562,48.882546,2.295427,1032,13,132,226,227,330,129
25450,226010,12 vla laugier 75017,17,22,1,10273,48.882546,2.295427,1032,13,132,226,227,330,129
32662,677000,38 bd de charonne 75020,20,60,3,11283,48.850927,2.398871,714,58,110,322,323,330,428
32663,340000,38 bd de charonne 75020,20,32,2,10625,48.850927,2.398871,714,58,110,322,323,330,428
18559,266667,354 rue lecourbe 75015,15,32,1,8333,48.836647,2.282463,656,62,72,223,224,330,132
23590,1023000,3 rue leon jost 75017,17,84,4,12179,48.880208,2.302921,345,13,526,798,799,329,187
4752,735350,10 rue du bac 75007,7,56,2,13131,48.858604,2.328512,780,119,487,253,254,329,66
8143,730000,139 bd de magenta 75010,10,74,3,9865,48.881785,2.350873,645,43,392,842,843,329,539
13091,680000,12 rue moreau 75012,12,30,3,22667,48.849597,2.372579,1066,42,389,834,835,329,178
13092,680000,12 rue moreau 75012,12,45,2,15111,48.849597,2.372579,1066,42,389,834,835,329,178
13093,240000,12 rue moreau 75012,12,23,1,10435,48.849597,2.372579,1066,42,389,834,835,329,178
13094,255000,12 rue moreau 75012,12,25,2,10200,48.849597,2.372579,1066,42,389,834,835,329,178
4314,680000,102 rue st dominique 75007,7,40,2,17000,48.859042,2.304027,479,102,387,595,596,329,229
11923,539560,33 rue de la breche aux loups 75012,12,55,2,9810,48.838183,2.394961,385,84,380,689,690,329,494
23409,293000,41 rue boursault 75017,17,25,2,11720,48.884826,2.319068,313,82,375,193,194,329,72
23410,405000,41 rue boursault 75017,17,36,3,11250,48.884826,2.319068,313,82,375,193,194,329,72
23411,333300,41 rue boursault 75017,17,30,2,11110,48.884826,2.319068,313,82,375,193,194,329,72
23412,155000,41 rue boursault 75017,17,24,1,6458,48.884826,2.319068,313,82,375,193,194,329,72
4759,2810000,6 av constant coquelin 75007,7,205,7,13707,48.848092,2.31695,784,12,373,517,518,329,128
4760,2275300,6 av constant coquelin 75007,7,210,5,10835,48.848092,2.31695,784,12,373,517,518,329,128
23751,571000,26 rue sauffroy 75017,17,58,2,9845,48.891611,2.321232,376,106,371,770,771,329,123
8337,300000,28 rue jacques louvel tessier 75010,10,30,1,10000,48.871337,2.370698,722,49,345,596,597,329,76
8338,300000,28 rue jacques louvel tessier 75010,10,30,1,10000,48.871337,2.370698,722,49,345,596,597,329,76
30916,680000,130 av de flandre 75019,19,80,4,8500,48.892906,2.380055,1224,117,342,307,308,329,399
24110,556440,11 rue guy moquet 75017,17,45,3,12365,48.89155,2.320177,449,106,324,770,771,329,123
22242,900000,27 rue le marois 75016,16,102,4,8824,48.838588,2.261035,1017,74,307,392,393,329,251
22507,1515000,130 av de versailles 75016,16,127,5,11929,48.842089,2.26733,1209,74,304,551,552,329,81
14206,555350,14 sq de port-royal 75013,13,42,2,13223,48.836832,2.343349,510,80,295,139,140,329,13
17700,445000,47 rue du commerce 75015,15,40,2,11125,48.846546,2.29559,432,50,281,146,147,329,544
4206,2020000,11 rue de luynes 75007,7,95,5,21263,48.854814,2.326192,394,12,275,482,483,329,524
22563,1004850,6 rue des patures 75016,16,90,3,11165,48.849388,2.274788,1276,128,273,382,383,329,443
22564,457000,6 rue des patures 75016,16,46,1,9935,48.849388,2.274788,1276,128,273,382,383,329,443
15770,441000,1 rue friant 75014,14,40,2,11025,48.826972,2.325205,556,72,228,514,515,329,127
15771,430000,1 rue friant 75014,14,48,2,8958,48.826972,2.325205,556,72,228,514,515,329,127
25476,857600,100 bd pereire 75017,17,80,3,10720,48.886275,2.299105,1043,103,212,795,796,329,28
22945,350000,4 rue baron 75017,17,31,2,11290,48.893964,2.322404,173,106,208,257,258,329,27
11877,479204,21 rue louis braille 75012,12,34,3,14094,48.839793,2.402625,352,93,204,23,24,329,387
11878,468000,21 rue louis braille 75012,12,60,3,7800,48.839793,2.402625,352,93,204,23,24,329,387
18555,260000,41 rue mathurin regnier 75015,15,27,2,9630,48.838941,2.308615,654,118,190,57,58,329,262
18556,260000,41 rue mathurin regnier 75015,15,40,3,6500,48.838941,2.308615,654,118,190,57,58,329,262
20343,1290575,30 rue de la faisanderie 75016,16,76,3,16981,48.869707,2.276455,250,114,190,409,410,329,115
20344,850000,30 rue de la faisanderie 75016,16,70,2,12143,48.869707,2.276455,250,114,190,409,410,329,115
20345,850000,30 rue de la faisanderie 75016,16,81,4,10494,48.869707,2.276455,250,114,190,409,410,329,115
20346,1290575,30 rue de la faisanderie 75016,16,135,6,9560,48.869707,2.276455,250,114,190,409,410,329,115
20347,442500,30 rue de la faisanderie 75016,16,70,3,6321,48.869707,2.276455,250,114,190,409,410,329,115
20348,455000,30 rue de la faisanderie 75016,16,78,4,5833,48.869707,2.276455,250,114,190,409,410,329,115
12708,322863,5 imp wattignies 75012,12,36,1,8968,48.83459,2.399247,779,93,187,749,750,329,494
5516,2450000,67 rue du rocher 75008,8,172,7,14244,48.879245,2.318427,775,103,186,404,405,329,554
25382,3937800,67 av niel 75017,17,290,8,13579,48.882163,2.295769,988,13,184,226,227,329,129
3149,1630000,52 rue mazarine 75006,6,89,4,18315,48.854975,2.337808,193,119,184,32,33,329,248
3150,1370000,52 rue mazarine 75006,6,82,3,16707,48.854975,2.337808,193,119,184,32,33,329,248
3151,1364100,52 rue mazarine 75006,6,97,2,14063,48.854975,2.337808,193,119,184,32,33,329,248
11198,380122,165 rue saint maur 75011,11,31,2,12262,48.869655,2.373619,900,49,141,475,476,329,241
11199,230700,165 rue saint maur 75011,11,21,1,10986,48.869655,2.373619,900,49,141,475,476,329,241
11200,172000,165 rue saint maur 75011,11,17,1,10118,48.869655,2.373619,900,49,141,475,476,329,241
14964,210000,22 rue brezin 75014,14,17,1,12353,48.831324,2.327665,172,72,141,51,52,329,501
31035,242000,136 bd de charonne 75020,20,23,1,10522,48.855866,2.395265,87,58,121,20,21,329,263
8375,286510,4 rue de paradis 75010,10,27,1,10611,48.874528,2.354846,740,43,116,840,841,329,383
8376,343580,4 rue de paradis 75010,10,34,2,10105,48.874528,2.354846,740,43,116,840,841,329,383
8377,315000,4 rue de paradis 75010,10,40,2,7875,48.874528,2.354846,740,43,116,840,841,329,383
25859,463000,6 rue cavallotti 75018,18,44,2,10523,48.886117,2.328536,138,18,110,70,71,329,381
5440,3410000,4 rue marbeuf 75008,8,190,5,17947,48.867027,2.301843,719,45,473,60,61,328,179
4765,850250,39 rue de verneuil 75007,7,55,3,15459,48.858295,2.327951,798,119,470,712,713,328,66
24443,1170000,6 rue troyon 75017,17,92,5,12717,48.875815,2.295696,512,﻿2,443,170,171,328,74
33029,830600,67 rue saint fargeau 75020,20,105,5,7910,48.872312,2.406255,890,91,428,155,156,328,309
4040,285000,10 rue du gros caillou 75007,7,23,1,12391,48.857137,2.30269,251,102,406,418,419,328,526
4169,1630000,12 pl joffre 75007,7,122,4,13361,48.851598,2.30065,354,78,364,108,109,328,351
11889,800000,3 rue de la durance 75012,12,89,4,8989,48.837995,2.394032,359,84,359,689,690,328,494
6581,1094400,4 sq petrelle 75009,9,91,5,12026,48.88082,2.349158,480,43,355,842,843,328,529
6582,883495,4 sq petrelle 75009,9,88,4,10040,48.88082,2.349158,480,43,355,842,843,328,529
6583,261500,4 sq petrelle 75009,9,30,2,8717,48.88082,2.349158,480,43,355,842,843,328,529
6722,2150000,14 rue pierre fontaine 75009,9,161,5,13354,48.881217,2.334573,551,85,354,606,607,328,367
6723,815100,14 rue pierre fontaine 75009,9,67,4,12166,48.881217,2.334573,551,85,354,606,607,328,367
3009,328500,83 bd saint michel 75005,5,22,2,14932,48.84551,2.340068,600,41,353,830,831,328,190
3010,322000,83 bd saint michel 75005,5,25,2,12880,48.84551,2.340068,600,41,353,830,831,328,190
6338,1650000,16 rue moncey 75009,9,160,5,10312,48.880043,2.329907,410,85,346,897,898,328,135
6339,170000,16 rue moncey 75009,9,19,1,8947,48.880043,2.329907,410,85,346,897,898,328,135
23869,743600,61 rue la condamine 75017,17,62,3,11994,48.885254,2.321144,403,82,335,860,861,328,105
23155,430042,50 rue des batignolles 75017,17,35,2,12287,48.885954,2.319389,237,82,312,193,194,328,123
23156,430042,50 rue des batignolles 75017,17,40,2,10751,48.885954,2.319389,237,82,312,193,194,328,123
23157,99958,50 rue des batignolles 75017,17,13,1,7689,48.885954,2.319389,237,82,312,193,194,328,123
23719,1200000,14 av carnot 75017,17,83,6,14458,48.875945,2.293442,369,﻿2,309,170,171,328,236
30821,187000,11 rue de nantes 75019,19,18,1,10389,48.891536,2.382517,1032,117,304,763,764,328,545
30822,342000,11 rue de nantes 75019,19,35,1,9771,48.891536,2.382517,1032,117,304,763,764,328,545
18154,557622,47 bd lefebvre 75015,15,56,3,9958,48.831511,2.291568,548,8,290,804,805,328,534
6986,144000,52 rue de paradis 75010,10,11,1,13091,48.875643,2.349399,269,43,287,900,901,328,435
6987,147000,52 rue de paradis 75010,10,12,1,12250,48.875643,2.349399,269,43,287,900,901,328,435
6988,190000,52 rue de paradis 75010,10,21,2,9048,48.875643,2.349399,269,43,287,900,901,328,435
19209,1320000,199 rue de vaugirard 75015,15,120,4,11000,48.842277,2.310746,880,118,285,344,345,328,507
2353,797000,18 bd saint germain 75005,5,60,3,13283,48.849607,2.353826,206,94,277,188,189,328,448
10907,445000,3 rue des goncourt 75011,11,37,3,12027,48.869092,2.372369,785,49,265,475,476,328,249
10908,637000,3 rue des goncourt 75011,11,60,3,10617,48.869092,2.372369,785,49,265,475,476,328,249
30712,620000,5 quai de la garonne 75019,19,68,3,9118,48.889543,2.387465,852,117,254,281,282,328,46
8554,418000,183 rue saint maur 75010,10,32,2,13062,48.871012,2.372441,842,49,239,475,476,328,76
8555,344700,183 rue saint maur 75010,10,28,2,12311,48.871012,2.372441,842,49,239,475,476,328,76
8556,350000,183 rue saint maur 75010,10,30,2,11667,48.871012,2.372441,842,49,239,475,476,328,76
8557,210000,183 rue saint maur 75010,10,27,2,7778,48.871012,2.372441,842,49,239,475,476,328,76
18655,610975,35 rue de dantzig 75015,15,63,3,9698,48.833709,2.299078,678,118,233,534,535,328,455
18656,629000,35 rue de dantzig 75015,15,75,3,8387,48.833709,2.299078,678,118,233,534,535,328,455
3927,6250000,32 av charles floquet 75007,7,262,10,23855,48.853873,2.297673,98,78,232,418,419,328,351
3928,3188000,32 av charles floquet 75007,7,174,7,18322,48.853873,2.297673,98,78,232,418,419,328,351
15823,864000,3 rue friant 75014,14,89,4,9708,48.826829,2.325089,573,72,222,822,823,328,127
25767,352900,17 rue muller 75018,18,24,2,14704,48.886454,2.345694,94,104,211,242,243,328,12
25768,270000,17 rue muller 75018,18,20,1,13500,48.886454,2.345694,94,104,211,242,243,328,12
25769,291545,17 rue muller 75018,18,24,2,12148,48.886454,2.345694,94,104,211,242,243,328,12
29941,255000,7 rue bellot 75019,19,24,2,10625,48.885955,2.367581,387,121,208,151,152,328,164
3238,1499600,16 rue dauphine 75006,6,65,3,23071,48.855554,2.33994,248,44,207,471,472,328,313
3239,1588000,16 rue dauphine 75006,6,90,4,17644,48.855554,2.33994,248,44,207,471,472,328,313
18457,720000,123 bd de grenelle 75015,15,65,3,11077,48.848804,2.299491,623,78,205,108,109,328,351
12554,121000,41 rue claude decaen 75012,12,10,1,12100,48.836067,2.399174,698,93,202,131,132,328,494
12555,152500,41 rue claude decaen 75012,12,17,1,8971,48.836067,2.399174,698,93,202,131,132,328,494
12556,230000,41 rue claude decaen 75012,12,45,2,5111,48.836067,2.399174,698,93,202,131,132,328,494
8907,418000,92 av philippe auguste 75011,11,45,2,9289,48.855491,2.391738,268,58,189,437,438,328,254
2233,1434600,3 rue linne 75005,5,110,5,13042,48.843848,2.354716,145,56,184,12,13,328,369
5522,2221500,10 rue lavoisier 75008,8,189,6,11754,48.873849,2.32119,776,129,172,332,333,328,554
5523,250000,10 rue lavoisier 75008,8,22,1,11364,48.873849,2.32119,776,129,172,332,333,328,554
17691,350000,17 rue leriche 75015,15,12,1,29167,48.835187,2.295018,429,8,166,219,220,328,534
17692,605500,17 rue leriche 75015,15,25,2,24220,48.835187,2.295018,429,8,166,219,220,328,534
17693,350000,17 rue leriche 75015,15,27,2,12963,48.835187,2.295018,429,8,166,219,220,328,534
17694,605500,17 rue leriche 75015,15,77,3,7864,48.835187,2.295018,429,8,166,219,220,328,534
19403,293000,10 cite falguiere 75015,15,30,2,9767,48.840672,2.312231,964,118,164,344,345,328,262
10017,145192,7 bd de belleville 75011,11,19,1,7642,48.867631,2.382066,575,107,156,340,341,328,80
11186,506280,170 rue saint maur 75011,11,45,2,11251,48.870114,2.373415,892,49,143,475,476,328,241
30644,238945,3 rue germaine tailleferre 75019,19,26,1,9190,48.888921,2.386241,755,117,130,281,282,328,46
